Time,Avg_Intelligence,Avg_Knowledge,Truth_Adoption,Apparent_Truth,Truth_Distortion,Avg_Suppression,Event_Horizon,Beyond_Horizon,Lifecycle_Intensity,Lifecycle_Phase,Inflation_Multiplier,Is_Inflating,Dark_Energy_Effect,Background_Knowledge,Knowledge_Suppression_Ratio,Critical_Transition
134,0.0,1.4638369710525758e-06,40.000001070218715,40.00000142695829,0.0,0.0,15.0,True,2.0,2,1.18,True,0.0013576656726972645,0.41689886584534125,10.0,False
135,0.0,1.3174532739473182e-06,40.00000080266403,40.000001070218715,0.0,0.0,15.0,True,2.0,2,1.18,True,0.0013833733530961327,0.4130660178983837,10.0,False
136,0.0,1.1857079465525865e-06,40.000000601998025,40.00000080266403,0.0,0.0,15.0,True,2.0,2,1.18,True,0.001408966848808602,0.40542016184960816,10.0,False
137,0.0,1.0671371518973278e-06,40.000000451498515,40.000000601998025,0.0,0.0,15.0,True,2.0,2,1.18,True,0.0014344543423619918,0.3942686851296322,10.0,False
138,0.0,9.60423436707595e-07,40.000000338623884,40.000000451498515,0.0,0.0,15.0,True,2.0,2,1.18,True,0.0014598434205215585,0.3800587237283452,10.0,False
139,0.0,8.643810930368356e-07,40.00000025396791,40.000000338623884,0.0,0.0,15.0,True,2.0,2,1.18,True,0.0014851411306483339,0.3633593363982467,10.0,False
140,0.0,7.779429837331521e-07,40.00000019047593,40.00000025396791,0.0,0.0,15.0,True,2.0,2,1.18,True,0.0015103540304763664,0.34483881818008577,10.0,False
141,0.0,7.001486853598369e-07,40.00000014285695,40.00000019047593,0.0,0.0,15.0,True,2.0,2,1.18,True,0.0015354882322191554,0.32523805768899267,10.0,False
142,0.0,6.301338168238532e-07,40.00000010714271,40.00000014285695,0.0,0.0,15.0,True,2.0,2,1.18,True,0.0015605494417705466,0.30534100032207623,10.0,False
143,0.0,5.671204351414679e-07,40.00000008035703,40.00000010714271,0.0,0.0,15.0,True,2.0,2,1.18,True,0.0015855429936466002,0.2859433949262323,10.0,False
144,0.0,5.104083916273211e-07,40.00000006026777,40.00000008035703,0.0,0.0,15.0,True,2.0,2,1.18,True,0.001610473882216948,0.2678210698979426,10.0,False
145,0.0,4.59367552464589e-07,40.00000004520083,40.00000006026777,0.0,0.0,15.0,True,2.0,2,1.18,True,0.0016353467896928543,0.2516990034468917,10.0,False
146,0.0,4.1343079721813014e-07,40.00000003390062,40.00000004520083,0.0,0.0,15.0,True,2.0,2,1.18,True,0.0016601661112714762,0.2382224210944302,10.0,False
147,0.0,3.720877174963171e-07,40.000000025425464,40.00000003390062,0.0,0.0,15.0,True,2.0,2,1.18,True,0.0016849359777791465,0.22793107265845453,10.0,False
148,0.0,3.348789457466854e-07,40.0000000190691,40.000000025425464,0.0,0.0,15.0,True,2.0,2,1.18,True,0.0017096602761088853,0.22123771422017613,10.0,False
149,0.0,3.0139105117201686e-07,40.000000014301826,40.0000000190691,0.0,0.0,15.0,True,2.0,2,1.18,True,0.0017343426677071982,0.21841165292890563,10.0,False
150,0.0,2.7125194605481517e-07,40.00000001072637,40.000000014301826,0.0,0.0,15.0,True,2.0,2,1.18,True,0.0017589866053312208,0.21956801066158763,10.0,False
151,0.0,2.4412675144933364e-07,40.00000000804477,40.00000001072637,0.0,5.193792736133828,15.0,True,2.0,2,1.18,True,0.0017835953482683634,0.22466313456113873,10.0,False
152,0.0,2.2459661133338695e-07,41.04375943472768,34.38744290183314,5.612557106211634,5.854060120234027,100.0,True,2.0,2,1.18,True,0.0018081719761860165,0.2334963374209743,4.70035605677745e-08,False
153,0.0,2.06628882426716e-07,42.11116300711366,34.24965067041718,6.794108764310497,5.7214914015444815,100.0,True,2.0,2,1.18,True,0.001832719401757781,0.24571789853212012,3.8365955716288114e-08,False
154,0.0,1.8679250971375124e-07,43.15986103538529,35.36147608027872,6.7496869268349435,5.65579356408264,100.0,True,2.0,2,1.18,True,0.0018572403821946284,0.26084300602441307,3.61145141930892e-08,False
155,0.0,1.6811325874237612e-07,44.03008283887157,36.35284064394955,6.807020391435744,5.463887989672071,100.0,True,2.0,2,1.18,True,0.001881737529793846,0.2782710848646766,3.30267552373172e-08,False
156,0.0,1.5130193286813853e-07,44.656618589335515,37.410006146103996,6.620076692767572,5.206418191818622,100.0,True,2.0,2,1.18,True,0.0019062133216051736,0.2973097399656067,3.076806461994582e-08,False
157,0.0,1.3617173958132468e-07,45.05579642406527,38.370080699504385,6.286537889831134,4.944926466697895,100.0,True,2.0,2,1.18,True,0.001930670108301946,0.3172023598692027,2.906065692262192e-08,False
158,0.0,1.2255456562319222e-07,45.26939976690642,39.13626106682692,5.919535357238349,4.692558755273312,100.0,True,2.0,2,1.18,True,0.0019551101223349403,0.33715828053302355,2.753766724305952e-08,False
159,0.0,1.1029910906087299e-07,45.339553978037294,39.71839186621381,5.55100790069261,4.451840262217156,100.0,True,2.0,2,1.18,True,0.001979535485437876,0.35638430668432386,2.6116788731834256e-08,False
160,0.0,9.926919815478569e-08,45.30278683395012,40.14679920127997,5.192754776757326,4.222979577479019,100.0,True,2.0,2,1.18,True,0.002003948215545841,0.3741163340851793,2.4776070695299514e-08,False
161,0.0,8.934227833930714e-08,45.18905438947663,40.452371775107544,4.850415058842581,4.005689321034732,100.0,True,2.0,2,1.18,True,0.002028350233181234,0.3896498120287077,2.3506909359492136e-08,False
162,0.0,8.040805050537643e-08,45.022156445874785,40.66211187275681,4.526942516719819,3.7995808733550986,100.0,True,2.0,2,1.18,True,0.0020527433673559474,0.40236783162281475,2.2303846149563247e-08,False
163,0.0,7.236724545483879e-08,44.82055664815313,40.79843054911462,4.223725896760162,3.6042460382742805,100.0,True,2.0,2,1.18,True,0.002077129361033349,0.4117657200702584,2.1162347423434278e-08,False
164,0.0,6.513052090935491e-08,44.59828201158151,40.87943105894355,3.9411255892095785,3.41927062480137,100.0,True,2.0,2,1.18,True,0.002101509876189101,0.41747116044871263,2.0078331136763448e-08,False
165,0.0,5.8617468818419425e-08,44.365773358005605,40.91946687267919,3.678815138902325,3.2442339758806744,100.0,True,2.0,2,1.18,True,0.0021258864985058473,0.4192590348787244,1.9048074298926963e-08,False
166,0.0,5.2755721936577485e-08,44.13063413626378,40.92975141577803,3.4360219422275797,3.078706426433302,100.0,True,2.0,2,1.18,True,0.0021502607417332466,0.41706039932931355,1.8068200152705453e-08,False
167,0.0,4.748014974291974e-08,43.89826154897611,40.91893483379126,3.2116993024725176,2.922247384099932,100.0,True,2.0,2,1.18,True,0.002174634051741732,0.41096523226406206,1.7135677985931016e-08,False
168,0.0,4.2732134768627764e-08,43.672362659411405,40.89361373932006,3.004647809656051,2.77440464120704,100.0,True,2.0,2,1.18,True,0.0021990078102955527,0.40121884754786774,1.6247820085753582e-08,False
169,0.0,3.845892129176499e-08,43.455367200134354,40.858763404790615,2.81359925462079,2.634715025702135,100.0,True,2.0,2,1.18,True,0.0022233833385682275,0.3882121146204739,1.5402271944742927e-08,False
170,0.0,3.461302916258849e-08,43.248752249465575,40.818093833666566,2.637273366467791,2.502706347514598,100.0,True,2.0,2,1.18,True,0.002247761900421301,0.3724658758276103,1.4596994709709044e-08,False
171,0.0,3.115172624632964e-08,43.05329426325698,40.77433697298768,2.47441527647789,2.377900525077307,100.0,True,2.0,2,1.18,True,0.0022721447054653504,0.3546101821415992,1.383023989089339e-08,False
172,0.0,2.8036553621696678e-08,42.86926268469927,40.72947464844674,2.323819614810243,2.259817726785816,100.0,True,2.0,2,1.18,True,0.002296532911920442,0.335359175077747,1.3100516997159451e-08,False
173,0.0,2.523289825952701e-08,42.6965674232728,40.6849171518939,2.184345532805372,2.147981322646572,100.0,True,2.0,2,1.18,True,0.002320927629291637,0.3154826161852537,1.240655531168597e-08,False
174,0.0,2.270960843357431e-08,42.53487041385985,40.64164173618168,2.0549256870911212,2.041923410919369,100.0,True,2.0,2,1.18,True,0.0023453299208737828,0.2957751991420312,1.1747261483836851e-08,False
175,0.0,2.0438647590216877e-08,42.383669506358444,40.60029914176064,1.9345712720992136,1.9411906637382041,100.0,True,2.0,2,1.18,True,0.0023697408060985056,0.2770248678833693,1.1121674942425674e-08,False
176,0.0,1.839478283119519e-08,42.24236121393879,40.5612950184568,1.8223744879016406,1.8453502251402267,100.0,True,2.0,2,1.18,True,0.002394161262735252,0.2599814038207059,1.0528923290233435e-08,False
177,0.0,1.6555304548075672e-08,42.110287399921404,40.52485188727487,1.7175093266639199,1.7539953949696798,100.0,True,2.0,2,1.18,True,0.0024185922289571386,0.2453265344789835,9.968179796221277e-09,False
178,0.0,1.4899774093268107e-08,41.98676980128883,40.49105619223118,1.6192312076902302,1.666750842673169,100.0,True,2.0,2,1.18,True,0.002443034605281482,0.23364675522689388,9.438624865011035e-09,False
179,0.0,1.3409796683941296e-08,41.8711353433367,40.45989405009217,1.5268757511966637,1.583277115576099,100.0,True,2.0,2,1.18,True,0.0024674892563940503,0.22540994761189317,8.939412965510517e-09,False
180,0.0,1.2068817015547166e-08,41.76273446036846,40.43127851737852,1.439856825958172,1.503274235957326,100.0,True,2.0,2,1.18,True,0.0024919570128653016,0.22094672645318653,8.46964599691188e-09,False
181,0.0,1.0861935313992449e-08,41.660954067037515,40.40507054647849,1.357663913889971,1.4264842189095819,100.0,True,2.0,2,1.18,True,0.0025164386727662105,0.22043725932524577,8.028353527832142e-09,False
182,0.0,9.775741782593205e-09,41.56522639240534,40.38109527838857,1.2798587886489423,1.3526923870892142,100.0,True,2.0,2,1.18,True,0.0025409350031906654,0.22390408389747196,7.614479830905817e-09,False
183,0.0,8.798167604333885e-09,41.47503456666761,40.359154899924185,1.2060714924811573,1.281727407294704,100.0,True,2.0,2,1.18,True,0.0025654467416908367,0.23121120948001683,7.2268772086675935e-09,False
184,0.0,7.918350843900496e-09,41.38991561571279,40.33903896110495,1.1359956055626623,1.2134600254799586,100.0,True,2.0,2,1.18,True,0.0025899745976314466,0.24206953859431077,6.8643048079184485e-09,False
185,0.0,7.1265157595104464e-09,41.30946135201055,40.32053278894904,1.069382826763752,1.1478005293192348,100.0,True,2.0,2,1.18,True,0.0026145192534683544,0.25604839242740324,6.525431969436784e-09,False
186,0.0,6.413864183559402e-09,41.233317535904916,40.30342443457881,1.0060369174317463,1.0846950187805053,100.0,True,2.0,2,1.18,True,0.0026390813659564975,0.2725926806866373,6.2088451586071425e-09,False
187,0.0,5.772477765203462e-09,41.16118160613969,40.287510440890635,0.9458070950142808,1.0241206133574619,100.0,True,2.0,2,1.18,True,0.0026636615672918167,0.2910450313467402,5.913057654464334e-09,False
188,0.0,5.1952299886831155e-09,41.09279923165035,40.27260060930493,0.8885809968347633,0.9660797677889162,100.0,True,2.0,2,1.18,True,0.0026882604661914392,0.3106719980461742,5.636521411554305e-09,False
189,0.0,4.675706989814804e-09,41.0279599095828,40.258521868812046,0.8342773628383056,0.9105939045639747,100.0,True,2.0,2,1.18,True,0.002712878648916095,0.33069330032655203,5.3776408138362426e-09,False
190,0.0,4.208136290833324e-09,40.96649182012611,40.245121302167064,0.7828386074157301,0.8576965998154279,100.0,True,2.0,2,1.18,True,0.0027375166802384135,0.3503129309990738,5.134788368755557e-09,False
191,0.0,3.787322661749992e-09,40.90825614155313,40.23226835692157,0.734223463204536,0.8074265781822957,100.0,True,1.9913999999999998,2,1.18,True,0.0027621751043605193,0.3687508904854538,4.9063226923586905e-09,False
192,0.0,3.4085903955749926e-09,40.853141024655386,40.21985625791417,0.6883998836389676,0.7598207810634731,100.0,True,1.9416,2,1.18,True,0.0027868544457840577,0.3852742829853138,4.690609355808094e-09,False
193,0.0,3.067731356017494e-09,40.80105542151011,40.20780263837469,0.6453383862806996,0.7149077709654382,100.0,True,1.8905999999999996,2,1.18,True,0.002811555210135584,0.399226534764004,4.48604523662041e-09,False
194,0.0,2.7609582204157446e-09,40.751922957207434,40.196049415046446,0.6050060064636641,0.6727017223634936,100.0,True,1.8384000000000005,2,1.18,True,0.0028362778849500346,0.4100535697199206,4.291086879465186e-09,False
195,0.0,2.4848623983741703e-09,40.705676023618736,40.184561945458405,0.5673610117490301,0.6331972270729764,100.0,True,1.7850000000000001,2,1.18,True,0.0028610229404147885,0.4173258986940622,4.1042829661789744e-09,False
196,0.0,2.2363761585367534e-09,40.66225026099728,40.17332752012043,0.5323485034983053,0.5963651104128774,94.97958406094645,True,1.7304000000000004,2,1.18,True,0.0028857908300766928,0.4207557418907805,3.92431029722085e-09,False
197,0.0,2.012738542683078e-09,40.62157957616717,40.16235325706944,0.4998970039278386,0.5621494146846739,89.45476656193159,True,1.6746,2,1.18,True,0.0029105819915142086,0.4202085017928413,3.750011728533982e-09,False
198,0.0,1.81146468841477e-09,40.58359182561045,40.15166347958887,0.46991609657830574,0.5304656602799124,84.32241220270107,True,1.6176,2,1.18,True,0.002935396846976741,0.4157081291818962,3.58043340454616e-09,False
199,0.0,1.6303182195732932e-09,40.54820526844099,40.141296669318336,0.44229515629211313,0.5012004439525762,79.56984904198684,True,1.5594000000000001,2,1.18,True,0.002960235803993038,0.40743616833806634,3.4148575940974373e-09,False
200,0.0,1.467286397615964e-09,40.51532586867814,40.131302096046056,0.41690317239493524,0.47421238053246795,75.18006659288642,True,1.15,3,1.18,True,0.0029850992559504277,0.3957245194835313,3.2528267667048484e-09,True
201,0.0,1.3205577578543677e-09,40.48484549903622,40.121736232189846,0.3935896364882919,0.4493343408114991,71.13185707987019,True,0.7999200000000001,3,1.18,True,0.0030099875826465655,0.38104220700866226,3.094154555746575e-09,False
202,0.0,1.188501982068931e-09,40.45664107022871,40.11265906442006,0.37218643461615825,0.4263768867163507,67.40015112172485,True,0.7996800000000001,3,1.18,True,0.0030349011508152123,0.36397668098978453,2.9389201712680957e-09,False
203,0.0,1.069651783862038e-09,40.43057458111473,40.10413041715869,0.35251065307001644,0.4051327573116871,63.9565330074526,True,0.79928,3,1.18,True,0.0030598403146275136,0.3452103974480517,2.787444674175286e-09,False
204,0.0,9.626866054758342e-10,40.40649405643532,40.09620640281835,0.3343681782963814,0.3853822175992473,60.76991359675304,True,0.79872,3,1.18,True,0.0030848054161701135,0.32549361102061425,2.6402500527477867e-09,False
205,0.0,8.664179449282508e-10,40.38423531096414,40.08893611148567,0.3175579449496447,0.3668990481646576,57.80733263988708,True,0.798,3,1.18,True,0.0031097967859013767,0.30561446471444365,2.4980047379272606e-09,False
206,0.0,7.797761504354259e-10,40.363624452249994,40.08235864802027,0.3018766629438674,0.3494569288151293,55.034857224698634,True,0.79712,3,1.18,True,0.0031348147430869115,0.2863675691699293,2.3614614136023e-09,False
207,0.0,7.017985353918832e-10,40.344481009467444,40.07650061682553,0.28712383542446346,0.3328359543998055,52.41853932226939,True,0.79608,3,1.18,True,0.0031598595962154833,0.2685223240798863,2.2313941608751025e-09,False
208,0.0,6.316186818526949e-10,40.32662155402494,40.07137414341565,0.2731068660517929,0.3168290165447036,49.92539315997082,True,0.79488,3,1.18,True,0.0031849316433963906,0.25279224468901684,2.108541839049265e-09,False
209,0.0,5.684568136674254e-10,40.3098636594076,40.06697550698767,0.2596460470372703,0.30124779117052436,47.52435248170553,True,0.79352,3,1.18,True,0.0032100311727392594,0.23980651622951665,1.9935632434839675e-09,False
210,0.0,5.116111323006829e-10,40.2940300341962,40.063284439342304,0.24657922006529157,0.28592808807654996,45.18716867557865,True,0.792,3,1.18,True,0.003235158462717176,0.23008491032772074,1.8870074082821894e-09,False
211,0.0,4.604500190706146e-10,40.27895265422719,40.060264122819795,0.23376591137640232,0.27073434485206643,42.889213211482485,True,0.79032,3,1.18,True,0.0032603137825140418,0.22401706338549882,1.7893000150573246e-09,False
212,0.0,4.144050171635531e-10,40.26447671824176,40.05786189395707,0.22109076027012084,0.255563081843268,40.610151727809956,True,0.7884800000000001,3,1.18,True,0.0032854973923569313,0.22184694304196118,1.7007447626277776e-09,False
213,0.0,3.729645154471978e-10,40.25046425670016,40.05601063128118,0.20846608696058017,0.2403451764731659,38.33446227649019,True,0.7864800000000001,3,1.18,True,0.0033107095438342435,0.2236631219886262,1.6215370943824346e-09,False
214,0.0,3.3566806390247805e-10,40.236797235974066,40.05463077638278,0.1958334803173809,0.22504686224601672,36.05177647097488,True,0.7843200000000001,3,1.18,True,0.003335950480200344,0.22939524689035887,1.5517869795437256e-09,False
215,0.0,3.0210125751223027e-10,40.22338001974039,40.05363290882333,0.18316432715073705,0.20966940843687346,33.757029336902505,True,0.782,3,1.18,True,0.0033612204366673904,0.2388168431850629,1.4915474072930307e-09,False
216,0.0,2.7189113176100724e-10,40.21014107550358,40.05292076934938,0.1704592503910143,0.19424748881671336,31.450411265531013,True,0.7795200000000001,3,1.18,True,0.0033865196406849688,0.25155434394362375,1.4408456615795998e-09,False
217,0.0,2.447020185849065e-10,40.19703384573833,40.052394604129226,0.15774647137435527,0.1788462997825693,29.137123322506998,True,0.77688,3,1.18,True,0.0034118483122081386,0.2671019828379501,1.399715040937061e-09,False
218,0.0,2.2023181672641586e-10,40.18403673873601,40.05195468689066,0.14507915884767378,0.16355753794959396,26.82694496738539,True,0.7740800000000001,3,1.18,True,0.003437206663954466,0.28484195748148783,1.3682252240186164e-09,False
219,0.0,1.982086350537743e-10,40.171152232106145,40.05150486712773,0.13253187160827895,0.14849439269680648,24.53363069243909,True,0.77112,3,1.18,True,0.003462594901650566,0.3040690592934543,1.3465097328274046e-09,False
220,0.0,1.7838777154839686e-10,40.15840512009609,40.05095599162667,0.12019624047947322,0.1337857485657562,22.274158904520966,True,0.768,3,1.18,True,0.003488013224268665,0.3240187879718283,1.3347886843005147e-09,False
221,0.0,1.6054899439355719e-10,40.14583997248049,40.05022905348972,0.10817606660637068,0.11956982422853606,20.067862284863427,True,0.7647200000000001,3,1.18,True,0.0035134618242536535,0.34389782973980015,1.3333839624982073e-09,False
222,0.0,1.4449409495420147e-10,40.133517905891814,40.04925793705016,0.0965820354303305,0.10598749767824175,17.935473634280406,True,0.7612800000000001,3,1.18,True,0.003538940887741092,0.3629156842941612,1.3427216727081313e-09,False
223,0.0,1.3004468545878134e-10,40.121512796530205,40.047991647468606,0.0855262584232106,0.09317558038858474,15.898124651736259,True,0.7576800000000001,3,1.18,True,0.0035644505947665804,0.3803161795890292,1.3633126370513864e-09,False
224,0.0,1.170402169129032e-10,40.10990708498987,40.046395938872045,0.07511685765815793,0.08126030585115138,15.0,True,0.75392,3,1.18,True,0.0035899911194668998,0.3954076180599295,10.0,False
225,0.0,1.053361952216129e-10,40.09878733869058,40.044454282906315,0.06545280208355705,0.07035128994778958,15.0,True,0.75,3,1.18,True,0.0036155626302733167,0.4075903524534118,10.0,False
226,0.0,9.48025756994516e-11,40.08823974477673,40.04216814874578,0.05661918994480028,0.06053620229775908,15.0,True,0.74592,3,1.18,True,0.0036411652900973828,0.41638069190091476,10.0,False
227,0.0,8.532231812950644e-11,40.07834570643739,40.03955659430544,0.04868315047128851,0.051876359708944345,15.0,True,0.7416800000000001,3,1.18,True,0.0036667992565096066,0.4214301851771429,10.0,False
228,0.0,7.679008631655579e-11,40.06917770885906,40.03665519527157,0.041690511165815805,0.04440341624432004,15.0,True,0.73728,3,1.18,True,0.003692464681911299,0.4225395123803144,10.0,False
229,0.0,6.911107768490021e-11,40.0607956081672,40.03351436261117,0.035663346247887494,0.03811728064595252,15.0,True,0.73272,3,1.18,True,0.0037181617136998893,0.41966643121682423,10.0,False
230,0.0,6.219996991641019e-11,40.05324347862908,40.030197119826894,0.030598488340303487,0.0329853427107412,15.0,True,0.7280000000000001,3,1.18,True,0.0037438904944280395,0.41292746109703554,10.0,False
231,0.0,5.597997292476918e-11,40.04654713104159,40.02677642813614,0.02646705049293941,0.028943037696349767,15.0,True,0.7231200000000001,3,1.18,True,0.003769651161956786,0.40259323790261914,10.0,False
232,0.0,5.0381975632292253e-11,40.0407123895763,40.023332160989476,0.023214970052114592,0.02589572411533215,15.0,True,0.71808,3,1.18,True,0.003795443849603005,0.3890777246162155,10.0,False
233,0.0,4.534377806906303e-11,40.035724186314326,40.01994783909433,0.020764550481969596,0.02372179756767336,15.0,True,0.7128800000000001,3,1.18,True,0.0038212686862814415,0.3729217079515693,10.0,False
234,0.0,4.0809400262156725e-11,40.03154650312221,40.01670724361862,0.019016942695708236,0.02227691373822311,15.0,True,0.70752,3,1.18,True,0.0038471257966415165,0.35477123892141565,10.0,False
235,0.0,3.672846023594105e-11,40.0281231601804,40.01369102871389,0.01785547440831186,0.02139914937366337,15.0,True,0.7020000000000001,3,1.18,True,0.003873015301199173,0.3353518768496562,10.0,False
236,0.0,3.3055614212346945e-11,40.025379420130115,40.010973454992204,0.01714970518819372,0.020914892748767462,15.0,True,0.69632,3,1.18,True,0.003898937316463939,0.31543976363777043,10.0,False
237,0.0,2.9750052791112253e-11,40.02322434720461,40.00861936303427,0.01676005709584606,0.020645226320014514,15.0,True,0.69048,3,1.18,True,0.003924891955061436,0.2958306814632029,10.0,False
238,0.0,2.6775047512001028e-11,40.021553832654604,40.006681500169464,0.016542847035145986,0.0204125450644845,15.0,True,0.6844800000000001,3,1.18,True,0.003950879325851505,0.2773083274816357,10.0,False
239,0.0,2.4097542760800925e-11,40.02025417212634,40.00519830433346,0.016355528321140525,0.020047145124064667,15.0,True,0.67832,3,1.18,True,0.003976899534042146,0.2606130703206626,10.0,False
240,0.0,2.168778848472083e-11,40.019206058339535,40.004192235461765,0.016061936664575838,0.019393519102752645,15.0,True,0.672,3,1.18,True,0.004002952681299447,0.24641243394487777,10.0,False
241,0.0,1.951900963624875e-11,40.01828883442342,40.00366872741995,0.015537330919587783,0.018316106554187295,15.0,True,0.6655200000000001,3,1.18,True,0.004029038865853649,0.23527448560752384,10.0,False
242,0.0,1.7567108672623875e-11,40.017384840581094,40.003615811943114,0.014673022480311932,0.016704270293612856,15.0,True,0.65888,3,1.18,True,0.0040551581826015325,0.22764518882710713,10.0,False
243,0.0,1.581039780536149e-11,40.01638368026152,40.00400444083398,0.013380399747112463,0.014476300242464712,15.0,True,0.6520800000000001,3,1.18,True,0.0040813107232052556,0.2238306242543283,10.0,False
244,0.0,1.422935802482534e-11,40.01518623244414,40.00478950452761,0.011594175733912018,0.011582285301841832,15.0,True,0.64512,3,1.18,True,0.004107496576187788,0.22398478722726844,10.0,False
245,0.0,1.2806422222342806e-11,40.013708244423825,40.005911515256095,0.009274717188038316,0.008005738712706139,15.0,True,0.638,3,1.18,True,0.0041337158270251025,0.22810344848780056,10.0,False
246,0.0,1.1525780000108527e-11,40.011883354697694,40.00729889298155,0.006409351442274492,0.003763911737824788,15.0,True,0.6307200000000001,3,1.18,True,0.004159968558235206,0.2360243228130925,10.0,False
247,0.0,1.0373202000097674e-11,40.009665417841745,40.008870763793155,0.003012590904537801,0.0,15.0,True,0.6232800000000001,3,1.18,True,0.0041862548494641955,0.24743353883939895,10.0,False
248,0.0,9.335881800087907e-12,40.00724877144287,40.009665417841745,0.0,0.0,15.0,True,0.6156800000000001,3,1.18,True,0.0042125747775693945,0.2618781521466892,10.0,False
249,0.0,8.402293620079117e-12,40.00543641438,40.00724877144287,0.0,0.0,15.0,True,0.60792,3,1.18,True,0.004238928416699741,0.2787842027469194,10.0,False
250,0.0,7.562064258071205e-12,40.00407721842687,40.00543641438,0.0,0.0,15.0,True,0.6000000000000001,3,1.18,True,0.004265315838373491,0.29747959708086996,10.0,False
251,0.0,6.805857832264085e-12,40.00305786187106,40.00407721842687,0.0,0.0,15.0,True,0.59192,3,1.18,True,0.004291737111553364,0.3172209022905616,10.0,False
252,0.0,6.125272049037676e-12,40.00229336718292,40.00305786187106,0.0,0.0,15.0,True,0.5836800000000001,3,1.18,True,0.004318192302719232,0.33722298456414773,10.0,False
253,0.0,5.512744844133909e-12,40.00172000895115,40.00229336718292,0.0,0.0,15.0,True,0.57528,3,1.18,True,0.004344681475938414,0.35669030996602064,10.0,False
254,0.0,4.961470359720518e-12,40.00128999746827,40.00172000895115,0.0,0.0,15.0,True,0.56672,3,1.18,True,0.004371204692933723,0.3748486598868074,10.0,False
255,0.0,4.465323323748466e-12,40.00096749290091,40.00128999746827,0.0,0.0,15.0,True,0.558,3,1.18,True,0.004397762013149288,0.3909759967183445,10.0,False
256,0.0,4.01879099137362e-12,40.00072561675055,40.00096749290091,0.0,0.0,15.0,True,0.5491199999999999,3,1.18,True,0.0044243534938142835,0.4044312492365914,10.0,False
257,0.0,3.6169118922362577e-12,40.00054421091754,40.00072561675055,0.0,0.0,15.0,True,0.54008,3,1.18,True,0.004450979190004622,0.4146798701100888,10.0,False
258,0.0,3.255220703012632e-12,40.00040815726264,40.00054421091754,0.0,0.0,15.0,True,0.53088,3,1.18,True,0.0044776391547026815,0.42131514663676745,10.0,False
259,0.0,2.929698632711369e-12,40.000306117426376,40.00040815726264,0.0,0.0,15.0,True,0.5215200000000001,3,1.18,True,0.004504333438855159,0.4240744151172776,10.0,False
260,0.0,2.6367287694402322e-12,40.00022958777694,40.000306117426376,0.0,0.0,15.0,True,0.512,3,1.18,True,0.004531062091429099,0.42284953244894413,10.0,False
261,0.0,2.373055892496209e-12,40.00017219066799,40.00022958777694,0.0,0.0,15.0,True,0.50232,3,1.18,True,0.004557825159466175,0.41769118747094675,10.0,False
262,0.0,2.135750303246588e-12,40.000129142908335,40.00017219066799,0.0,0.0,15.0,True,0.49248,3,1.18,True,0.0045846226881352935,0.4088068801810003,10.0,False
263,0.0,1.922175272921929e-12,40.00009685712914,40.000129142908335,0.0,0.0,15.0,True,0.48248,3,1.18,True,0.0046114547207835544,0.3965526493857916,10.0,False
264,0.0,1.7299577456297362e-12,40.000072642817535,40.00009685712914,0.0,0.0,15.0,True,0.4723200000000001,3,1.18,True,0.004638321298985664,0.3814188785776451,10.0,False
265,0.0,1.5569619710667626e-12,40.00005448209666,40.000072642817535,0.0,0.0,15.0,True,0.46199999999999997,3,1.18,True,0.004665222462591823,0.36401074591233296,10.0,False
266,0.0,1.4012657739600865e-12,40.00004086156322,40.00005448209666,0.0,0.0,15.0,True,0.45152000000000003,3,1.18,True,0.0046921582497741615,0.34502409768571024,10.0,False
267,0.0,1.2611391965640779e-12,40.0000306461672,40.00004086156322,0.0,0.0,15.0,True,0.44087999999999994,3,1.18,True,0.004719128697071775,0.3252177071575447,10.0,False
268,0.0,1.1350252769076701e-12,40.00002298462246,40.0000306461672,0.0,0.0,15.0,True,0.4300799999999999,3,1.18,True,0.00474613383943439,0.30538302467568074,10.0,False
269,0.0,1.0215227492169032e-12,40.0000172384652,40.00002298462246,0.0,0.0,15.0,True,0.41912000000000005,3,1.18,True,0.004773173710264734,0.2863126250676367,10.0,False
270,0.0,9.193704742952129e-13,40.00001292884797,40.0000172384652,0.0,0.0,15.0,True,0.40800000000000003,3,1.18,True,0.0048002483414596306,0.2687686102025708,10.0,False
271,0.0,8.274334268656917e-13,40.00000969663546,40.00001292884797,0.0,0.0,15.0,True,0.39672,3,1.18,True,0.004827357763449883,0.2534522264137461,10.0,False
272,0.0,7.446900841791225e-13,40.0000072724763,40.00000969663546,0.0,0.0,15.0,True,0.38528000000000007,3,1.18,True,0.004854502005238974,0.24097590803900282,10.0,False
273,0.0,6.702210757612102e-13,40.000005454357066,40.0000072724763,0.0,0.0,15.0,True,0.37368000000000007,3,1.18,True,0.0048816810944406295,0.23183886161504583,10.0,False
274,0.0,6.031989681850892e-13,40.0000040907677,40.000005454357066,0.0,0.0,15.0,True,0.36192,3,1.18,True,0.004908895057315285,0.22640716410668135,10.0,False
275,0.0,5.428790713665803e-13,40.00000306807573,40.0000040907677,0.0,0.0,15.0,True,0.35000000000000003,3,1.18,True,0.004936143918805486,0.2248991685918035,10.0,False
276,0.0,4.885911642299222e-13,40.00000230105677,40.00000306807573,0.0,0.0,15.0,True,0.33792,3,1.18,True,0.004963427702570266,0.22737679923141108,10.0,False
