Year,Intelligence Growth,Truth Adoption,Suppression Feedback,Civilization Oscillation
1805.7861328125,44.97294968578474,39.28826612602573,0.0,0.009772005091395227
1806.787109375,44.87714718467616,39.291819371453116,0.0,0.009731790195171954
1807.7880859375,44.776433147980875,39.29535487773174,0.0,0.009690723946019492
1808.7890625,44.67081849685621,39.29887273342217,0.0,0.009648814016503195
1809.7900390625,44.56031464181417,39.302373026642826,0.0,0.009606068136267295
1810.791015625,44.444933481581536,39.30585584507222,0.0,0.009562494091002974
1811.7919921875,44.32468740191091,39.30932127595115,0.0,0.009518099721414743
1812.79296875,44.199589274343104,39.31276940608484,0.0,0.009472892922185236
1813.7939453125,44.069652454920735,39.31620032184518,0.0,0.009426881640938516
1814.794921875,43.93489078285337,39.31961410917286,0.0,0.009380073877202008
1815.7958984375,43.795318579134154,39.323010853579504,0.0,0.00933247768136722
1816.796875,43.65095064510819,39.32639064014984,0.0,0.009284101153649284
1817.7978515625,43.50180226099287,39.32975355354381,0.0,0.009234952443045485
1818.798828125,43.347889184350066,39.33309967799872,0.0,0.009185039746292919
1819.7998046875,43.18922764851065,39.33642909733132,0.0,0.009134371306825284
1820.80078125,43.025834360951194,39.339741894939905,0.0,0.009082955413729036
1821.8017578125,42.85772650162322,39.34303815380644,0.0,0.009030800400698934
1822.802734375,42.68492172123516,39.34631795649859,0.0,0.008977914644993158
1823.8037109375,42.50743813948704,39.349581385171824,0.0,0.008924306566388035
1824.8046875,42.32529434325823,39.35282852157144,0.0,0.00886998462613253
1825.8056640625,42.13850938474831,39.35605944703467,0.0,0.008814957325902616
1826.806640625,41.94710277957148,39.35927424249263,0.0,0.008759233206755613
1827.8076171875,41.75109450480428,39.36247298847244,0.0,0.008702820848084582
1828.80859375,41.55050499698726,39.365655765099184,0.0,0.008645728866572966
1829.8095703125,41.345355150080564,39.368822652097926,0.0,0.008587965915149475
1830.810546875,41.13566631337362,39.37197372879571,0.0,0.008529540681943405
1831.8115234375,40.92146028934925,39.37510907412356,0.0,0.008470461889240473
1832.8125,40.70275933150238,39.37822876661843,0.0,0.00841073829243926
1833.8134765625,40.47958614211347,39.38133288442521,0.0,0.008350378679008395
1834.814453125,40.25196386997715,39.384421505298654,0.0,0.00828939186744455
1835.8154296875,40.01991610808586,39.38749470660532,0.0,0.008227786706231388
1836.81640625,39.78346689126919,39.390552565325535,0.0,0.008165572072799564
1837.8173828125,39.542640693788876,39.393595158055305,0.0,0.008102756872487826
1838.818359375,39.29746242688971,39.39662256100826,0.0,0.008039350037505428
1839.8193359375,39.04795743630669,39.39963485001751,0.0,0.007975360525895845
1840.8203125,38.794151499728706,39.4026321005376,0.0,0.007910797320501949
1841.8212890625,38.53607082421885,39.40561438764638,0.0,0.007845669427932777
1842.822265625,38.27374204359166,39.40858178604687,0.0,0.00777998587753191
1843.8232421875,38.007192215747786,39.411534370069134,0.0,0.007713755720347645
1844.82421875,37.736448819965915,39.41447221367218,0.0,0.007646988028104998
1845.8251953125,37.46153975415268,39.41739539044577,0.0,0.00757969189217968
1846.826171875,37.18249333205049,39.42030397361227,0.0,0.007511876422574133
1847.8271484375,36.89933828040373,39.42319803602851,0.0,0.007443550746895706
1848.828125,36.612103736083604,39.42607765018759,0.0,0.007374724009337102
1849.8291015625,36.32081924317181,39.428942888220675,0.0,0.007305405369659149
1850.830078125,36.02551475000348,39.43179382189884,0.0,0.0072356040021760385
1851.8310546875,35.726220606169555,39.43463052263486,0.0,0.007165329094743102
1852.83203125,35.42296755947899,39.43745306148497,0.0,0.007094589847747215
1853.8330078125,35.115786752881014,39.44026150915068,0.0,0.00702339547309994
1854.833984375,34.804709721347876,39.443055935980524,0.0,0.006951755193233485
1855.8349609375,34.48976838871815,39.44583641197183,0.0,0.006879678240099599
1856.8359375,34.17099506450126,39.44860300677249,0.0,0.006807173854171452
1857.8369140625,33.848422440643226,39.45135578968265,0.0,0.006734251283448638
1858.837890625,33.52208358825409,39.45409482965652,0.0,0.006660919782465366
1859.8388671875,33.19201195429744,39.45682019530405,0.0,0.006587188611301925
1860.83984375,32.8582413582422,39.459531954892654,0.0,0.006513067034599536
1861.8408203125,32.52080598867707,39.46223017634894,0.0,0.006438564320578655
1862.841796875,32.179740399888004,39.46491492726041,0.0,0.006363689740060833
1863.8427734375,31.835079508399094,39.46758627487712,0.0,0.00628845256549422
1864.84375,31.48685858947706,39.47024428611341,0.0,0.0062128620699827735
1865.8447265625,31.13511327359986,39.47288902754954,0.0,0.006136927526319303
1866.845703125,30.779879542889653,39.4755205654334,0.0,0.006060658206022384
